POINT_X;POINT_Y;CLASS
343465.9449;7125798.295;non-ASS
350651.356;7129701.003;non-ASS
349925.1108;7112616.101;non-ASS
337415.2646;7114998.926;non-ASS
339674.0607;7115941.904;non-ASS
344315.9521;7110584.749;non-ASS
346428.3709;7109542.17;non-ASS
346280.8303;7114629.11;non-ASS
354372.5933;7132918.047;non-ASS
369208.2912;7143346.605;non-ASS
365069.1342;7148217.313;non-ASS
365744.5423;7146725.416;non-ASS
368023.81;7134546.795;non-ASS
363248.1736;7147893.624;non-ASS
360788.8042;7145955.676;non-ASS
364131.1202;7142690.889;non-ASS
361734.4866;7141501.516;non-ASS
343780.2949;7120041.041;non-ASS
363985.4847;7150749.587;non-ASS
347561.1947;7111316.746;non-ASS
344071.7791;7114252.378;non-ASS
366501.1687;7147375.09;non-ASS
364472.0098;7144948.784;non-ASS
364841.298;7143966.787;non-ASS
340657.9164;7120137.034;non-ASS
342854.468;7117236.277;non-ASS
351756.2285;7133804.936;non-ASS
353028.351;7133250.961;non-ASS
352527.5761;7131665.002;non-ASS
353116.017;7132453.338;non-ASS
351741.9123;7131482.183;non-ASS
368435.6936;7125038.523;non-ASS
355392.8815;7138963.987;non-ASS
355534.9723;7138012.867;non-ASS
367087.2004;7139067.868;non-ASS
368576.6991;7138837.519;non-ASS
363089.3666;7149440.683;non-ASS
364121.064;7149540.023;non-ASS
370694.2024;7138347.861;non-ASS
366467.7462;7143108.273;non-ASS
356684.3864;7140022.402;non-ASS
363349.6731;7127701.077;non-ASS
368319.7828;7126420.141;non-ASS
361062.6115;7135069.65;non-ASS
358115.9431;7142096.015;non-ASS
358937.4495;7143653.35;non-ASS
360662.9025;7132561.435;non-ASS
346999.8556;7124471.927;non-ASS
343334.15;7123357.126;non-ASS
366124.1685;7140542.119;non-ASS
353982.4775;7136101.312;non-ASS
351557.4279;7137329.492;non-ASS
352502.8559;7135636.935;non-ASS
364593.5206;7128112.327;non-ASS
355560.8293;7143462.289;non-ASS
441379.5885;7200191.682;non-ASS
443000.6848;7197825.215;non-ASS
441961.5953;7198193.341;non-ASS
439749.9429;7199884.251;non-ASS
438608.8541;7200216.793;non-ASS
441283.3761;7201238.629;non-ASS
452402.8123;7185148.126;non-ASS
450996.7724;7182783.885;non-ASS
446336.78;7188974.527;non-ASS
447162.7875;7189482.667;non-ASS
450399.1162;7188395.154;non-ASS
457781.0759;7185971.31;non-ASS
451918.0456;7179442.552;non-ASS
450209.8815;7178882.013;non-ASS
452890.7722;7178969.658;non-ASS
457318.4102;7189916.053;non-ASS
458628.2723;7190252.351;non-ASS
459582.6632;7190723.083;non-ASS
460166.2114;7188399.015;non-ASS
459550.6368;7188925.514;non-ASS
461385.7739;7185819.419;non-ASS
442139.3983;7192775.913;non-ASS
441849.9738;7191112.041;non-ASS
452218.9332;7186076.167;non-ASS
431895.0129;7229281.155;non-ASS
430130.5721;7230760.879;non-ASS
452942.7716;7203680.981;non-ASS
455808.9455;7209894.716;non-ASS
460192.2239;7195435.738;non-ASS
456165.0573;7196174.446;non-ASS
435632.3092;7207196.627;non-ASS
436047.1364;7209060.177;non-ASS
436375.0515;7207994.21;non-ASS
442316.7905;7207618.825;non-ASS
444158.3134;7216671.877;non-ASS
429666.9395;7225342.376;non-ASS
445773.8176;7205611.493;non-ASS
431376.6171;7211202.354;non-ASS
432453.0715;7226542.761;non-ASS
455120.5534;7192464.13;non-ASS
463226.583;7206541.725;non-ASS
452680.2911;7200370.911;non-ASS
450073.6593;7190170.373;non-ASS
417832.596;7226168.472;non-ASS
435142.9877;7209108.885;non-ASS
421218.8109;7227134.095;non-ASS
420215.2723;7227172.195;non-ASS
464162.3949;7209749.422;non-ASS
462039.5309;7211292.158;non-ASS
420107.032;7223784.789;non-ASS
425874.5062;7222367.585;non-ASS
422171.8153;7224935.667;non-ASS
436196.0775;7194316.257;non-ASS
439214.2504;7192806.929;non-ASS
451402.6352;7185900.658;non-ASS
454253.1167;7189135.617;non-ASS
455527.3659;7188363.573;non-ASS
457530.8743;7187435.311;non-ASS
456183.4805;7186795.175;non-ASS
441102.236;7218463.647;non-ASS
452551.3326;7204828.832;non-ASS
434273.5605;7224779.521;non-ASS
431566.3014;7223034.221;non-ASS
431311.6273;7212144.967;non-ASS
446695.5717;7210263.792;non-ASS
444515.5166;7215839.676;non-ASS
446491.4913;7214525.434;non-ASS
439728.4107;7209408.744;non-ASS
432630.3239;7208775.099;non-ASS
433322.4884;7209980.271;non-ASS
473934.2595;7191289.202;non-ASS
468894.1474;7214334.259;non-ASS
428398.8228;7227342.942;non-ASS
420217.8191;7228373.349;non-ASS
421157.9583;7228169.645;non-ASS
448178.5151;7193151.868;non-ASS
446091.2826;7197574.192;non-ASS
479828.8642;7168237.03;non-ASS
431304.9456;7209354.298;non-ASS
467381.8836;7206076.044;non-ASS
471006.7637;7204294.555;non-ASS
470577.0786;7195470.534;non-ASS
480493.1908;7188934.511;non-ASS
454360.2518;7196444.761;non-ASS
461176.4549;7192322.001;non-ASS
435715.7359;7226218.022;non-ASS
449540.7783;7202409.37;non-ASS
426544.4688;7213118.744;non-ASS
480090.3149;7170529.038;non-ASS
461929.6059;7200544.3;non-ASS
476755.6322;7196148.661;non-ASS
462121.5765;7194859.712;non-ASS
474647.2194;7179024.192;non-ASS
466225.5756;7206280.427;non-ASS
470549.6796;7185274.705;non-ASS
464736.9134;7188818.385;non-ASS
466287.5429;7186854.382;non-ASS
468309.7186;7189944.538;non-ASS
477035.2399;7181829.536;non-ASS
451740.0748;7197281.354;non-ASS
479367.1325;7180901.201;non-ASS
476398.0326;7179725.616;non-ASS
475799.7044;7179213.332;non-ASS
478285.1673;7178649.75;non-ASS
479474.0853;7172477.889;non-ASS
479293.583;7169616.2;non-ASS
417922.8252;7203228.322;non-ASS
417095.5394;7204460.19;non-ASS
420959.7069;7206234.049;non-ASS
418613.0277;7207685.116;non-ASS
417341.6119;7205746.26;non-ASS
439210.2839;7192805.683;non-ASS
418241.9259;7208794.496;non-ASS
417252.9573;7209575.713;non-ASS
415989.5567;7208622.45;non-ASS
416036.3467;7206410.8;non-ASS
433255.6458;7200816.094;non-ASS
428299.9455;7196519.821;non-ASS
443318.7857;7185040.845;non-ASS
443527.1032;7187307.179;non-ASS
448105.8919;7185263.651;non-ASS
423688.0986;7184686.692;non-ASS
422012.2077;7187420.246;non-ASS
417195.3917;7188892.81;non-ASS
415886.5616;7188708.02;non-ASS
415357.4802;7185978.886;non-ASS
404782.4367;7186628.779;non-ASS
409847.5335;7187103.467;non-ASS
407701.4021;7187597.32;non-ASS
407526.7217;7188578.952;non-ASS
406368.0547;7183448.161;non-ASS
401896.8894;7188263.418;non-ASS
401684.9343;7190321.903;non-ASS
413810.5028;7190869.012;non-ASS
412328.0901;7192530.588;non-ASS
410439.548;7192760.495;non-ASS
410271.3978;7187919.649;non-ASS
409181.9129;7188945.707;non-ASS
411655.6427;7190922.159;non-ASS
413062.0504;7191354.253;non-ASS
411210.6809;7193561.044;non-ASS
397987.2179;7193039.27;non-ASS
396024.2407;7192906.565;non-ASS
396028.8145;7190950.492;non-ASS
407806.3672;7194388.564;non-ASS
398212.9126;7189053.929;non-ASS
400226.7572;7192360.817;non-ASS
399023.9202;7193671.477;non-ASS
398089.1509;7190283.024;non-ASS
414082.4925;7178328.052;non-ASS
412167.4445;7181179.825;non-ASS
413765.3418;7179714.116;non-ASS
416127.5353;7182078.513;non-ASS
432388.418;7294885.186;non-ASS
435254.9138;7193173.889;non-ASS
435299.5877;7189492.276;non-ASS
435296.663;7186399.252;non-ASS
430392.6821;7182119.052;non-ASS
430195.7343;7180690.852;non-ASS
429078.8771;7182838.687;non-ASS
428035.84;7182282.232;non-ASS
429046.4366;7182027.929;non-ASS
437100.1985;7182832.972;non-ASS
435153.1528;7181996.709;non-ASS
433095.9018;7196815.95;non-ASS
429997.0652;7204065.967;non-ASS
429996.8642;7204064.113;non-ASS
430274.7647;7203036.603;non-ASS
426359.6604;7201952.657;non-ASS
425521.4868;7203087.573;non-ASS
422245.7423;7205095.77;non-ASS
422902.8098;7205064.05;non-ASS
421314.3327;7204102.043;non-ASS
424176.5578;7200167.27;non-ASS
420259.5172;7200817.305;non-ASS
420303.491;7201949.11;non-ASS
420283.5565;7202936.376;non-ASS
371636.8988;7121966.375;non-ASS
371545.7212;7121572.288;non-ASS
317533.3191;7077329.131;non-ASS
318191.6496;7078836.002;non-ASS
311733.484;7086530.403;non-ASS
336801.1307;7055594.742;non-ASS
334475.1301;7062773.038;non-ASS
349476.0466;7071119.957;non-ASS
345701.3407;7055282.705;non-ASS
349415.5174;7065025.432;non-ASS
316766.5542;7081756.908;non-ASS
342828.3955;7033745.176;non-ASS
338843.0898;7042601.203;non-ASS
344274.6302;7033955.994;non-ASS
329781.7978;7053988.659;non-ASS
334680.4902;7048578.653;non-ASS
336731.0149;7042056.932;non-ASS
334063.2082;7040037.05;non-ASS
333728.6856;7049914.283;non-ASS
336366.4469;7037998.251;non-ASS
338101.3721;7030362.72;non-ASS
338571.542;7029966.795;non-ASS
336588.3683;7032753.145;non-ASS
344778.3478;7024679.499;non-ASS
342990.7342;7026243.165;non-ASS
342424.3326;7022297.778;non-ASS
339564.68;7023853.453;non-ASS
340203.2512;7024575.611;non-ASS
340922.3999;7023569.765;non-ASS
336387.2327;7031353.48;non-ASS
338846.8097;7032966.122;non-ASS
338491.7221;7033743.848;non-ASS
334718.5552;7044715.257;non-ASS
334734.9265;7035075.527;non-ASS
336399.0976;7035008.883;non-ASS
336259.9561;7035010.986;non-ASS
337676.6972;7034385.726;non-ASS
337235.5618;7035155.903;non-ASS
340447.574;7033210.062;non-ASS
338546.9534;7028676.826;non-ASS
338902.9812;7030982.398;non-ASS
439568.0596;7372793.295;non-ASS
447612.9609;7376973.447;non-ASS
453271.1296;7375173.82;non-ASS
458136.4116;7369615.569;non-ASS
414594.3973;7362852.651;non-ASS
417747.5297;7364491.658;non-ASS
434474.946;7337807.5;non-ASS
433506.8991;7338730.538;non-ASS
435902.2645;7343236.374;non-ASS
376161.5516;7304351.942;non-ASS
382187.447;7344143.273;non-ASS
372931.6214;7298380.355;non-ASS
369467.0121;7314633.276;non-ASS
365361.067;7332220.493;non-ASS
363787.5223;7337514.846;non-ASS
361896.3555;7339186.302;non-ASS
361599.3469;7341057.355;non-ASS
360897.4951;7342040.325;non-ASS
359464.7259;7345883.178;non-ASS
359504.4358;7345782.775;non-ASS
359497.7117;7346120.981;non-ASS
363400.6923;7331374.905;non-ASS
361803.007;7333193.515;non-ASS
354531.1315;7347712.001;non-ASS
374654.6122;7354724.769;non-ASS
354643.8388;7369545.679;non-ASS
361444.8232;7347024.673;non-ASS
358913.8242;7351347.276;non-ASS
367031.0973;7355380.682;non-ASS
366642.9765;7355286.377;non-ASS
366322.7036;7354897.195;non-ASS
354707.7216;7377173.435;non-ASS
364451.8776;7346062.123;non-ASS
364964.5113;7349473.876;non-ASS
364048.1819;7347456.386;non-ASS
365873.3029;7352404.065;non-ASS
372176.46;7359403.864;non-ASS
371757.6803;7358439.945;non-ASS
372026.0478;7357998.359;non-ASS
372912.9477;7356912.813;non-ASS
371710.9197;7358480.405;non-ASS
366763.8683;7370037.188;non-ASS
371873.0435;7359878.669;non-ASS
350813.7708;7356357.186;non-ASS
361853.3718;7332833.305;non-ASS
361957.6596;7332689.808;non-ASS
361985.4021;7333238.754;non-ASS
362597.0671;7333405.269;non-ASS
377669.721;7343735.613;non-ASS
372315.7847;7345074.235;non-ASS
374204.2344;7346027.693;non-ASS
357186.0363;7357388.472;non-ASS
372816.6628;7353293.594;non-ASS
370003.279;7355261.62;non-ASS
368715.4444;7354822.699;non-ASS
365409.7671;7341444.143;non-ASS
364671.0846;7341279.311;non-ASS
364372.0013;7342201.694;non-ASS
365078.7541;7342964.56;non-ASS
365178.7667;7344012.703;non-ASS
389034.5686;7366461.106;non-ASS
385780.6851;7365101.289;non-ASS
387810.4636;7361384.457;non-ASS
358618.433;7365304.42;non-ASS
387517.2063;7365675.722;non-ASS
385703.7847;7382582.545;non-ASS
385745.655;7382976.196;non-ASS
388653.7646;7384392.594;non-ASS
389154.9151;7384542.648;non-ASS
387830.8035;7384909.495;non-ASS
386734.9616;7392635.997;non-ASS
386135.1097;7393750.116;non-ASS
357545.7643;7382705.854;non-ASS
357491.9821;7365662.174;non-ASS
399407.747;7376591.638;non-ASS
393286.2257;7381455.62;non-ASS
383679.1683;7377160.519;non-ASS
384537.1533;7372332.95;non-ASS
383832.3564;7371995.153;non-ASS
380792.3552;7374964.559;non-ASS
380758.2864;7374674.394;non-ASS
380724.7262;7374356.309;non-ASS
381817.9781;7394326.909;non-ASS
389689.14;7401099.153;non-ASS
389806.5718;7401213.648;non-ASS
381882.1856;7409770.961;non-ASS
381862.7731;7379794.428;non-ASS
382389.0512;7386961.634;non-ASS
382397.7576;7386645.834;non-ASS
382140.4945;7385378.503;non-ASS
381135.7214;7384824.435;non-ASS
380722.9218;7384015.088;non-ASS
379567.7106;7384529.119;non-ASS
379482.822;7384769.21;non-ASS
379435.5225;7384899.232;non-ASS
379742.1937;7380200.945;non-ASS
376778.4983;7383578.753;non-ASS
377034.6567;7383658.142;non-ASS
372958.6179;7374405.506;non-ASS
376346.7865;7378327.766;non-ASS
377645.8852;7374884.895;non-ASS
378958.0051;7373494.107;non-ASS
367197.843;7371812.809;non-ASS
365902.2197;7378103.121;non-ASS
372650.1967;7373016.692;non-ASS
372759.6122;7371923.513;non-ASS
368675.0356;7371257.974;non-ASS
368683.046;7371413.673;non-ASS
381145.0217;7374012.476;non-ASS
380969.3682;7373994.32;non-ASS
360769.1157;7366588.815;non-ASS
360698.9982;7366928.331;non-ASS
364388.5463;7365941.056;non-ASS
386641.2081;7360797.839;non-ASS
385536.0476;7360032.026;non-ASS
386418.5594;7359652.975;non-ASS
386963.2284;7359749.943;non-ASS
365752.8696;7363134.443;non-ASS
365647.2491;7363494.474;non-ASS
382132.3227;7368092.957;non-ASS
381652.4938;7368300.184;non-ASS
379202.3648;7370343.978;non-ASS
365103.3735;7368510.792;non-ASS
366204.9699;7366674.021;non-ASS
387320.6044;7359551.435;non-ASS
387633.9178;7360072.727;non-ASS
382493.5739;7366171.821;non-ASS
382256.873;7367244.843;non-ASS
369867.7693;7364107.692;non-ASS
371348.2612;7360197.013;non-ASS
386786.8369;7392419.071;non-ASS
385974.3667;7393672.136;non-ASS
386609.4811;7397769.368;non-ASS
386074.1615;7400203.019;non-ASS
384684.7914;7398041.776;non-ASS
381530.9436;7394253.295;non-ASS
379022.5594;7412504.645;non-ASS
368077.3105;7415197.604;non-ASS
364113.7028;7380118.063;non-ASS
385851.2241;7397210.03;non-ASS
368938.0474;7408210.492;non-ASS
371213.6011;7403748.78;non-ASS
364876.3195;7410767.805;non-ASS
368611.5404;7390774.374;non-ASS
362326.5288;7387332.127;non-ASS
363061.6299;7387237.037;non-ASS
363830.6527;7393298.289;non-ASS
362085.0832;7393418.657;non-ASS
363270.14;7391490.928;non-ASS
364270.782;7402536.934;non-ASS
422057.6845;7299702.678;non-ASS
422949.0416;7301468.885;non-ASS
416279.6709;7288276.061;non-ASS
386568.4746;7296734.465;non-ASS
413185.458;7285518.583;non-ASS
415871.8274;7284423.552;non-ASS
424245.5225;7300301.633;non-ASS
426191.8817;7301730.774;non-ASS
423068.8601;7296568.423;non-ASS
422739.6251;7296546.774;non-ASS
422938.2806;7298912.844;non-ASS
423259.258;7299885.333;non-ASS
431169.2788;7301826.863;non-ASS
431977.8992;7301809.803;non-ASS
432200.6323;7302058.187;non-ASS
432335.6113;7302133.048;non-ASS
436578.7849;7303110.131;non-ASS
437117.8354;7302789.235;non-ASS
438465.6271;7301436.406;non-ASS
440707.1368;7298318.247;non-ASS
438038.2138;7302543.241;non-ASS
438577.3194;7302262.577;non-ASS
438848.5306;7301728.501;non-ASS
438943.9946;7300949.563;non-ASS
439044.987;7300758.068;non-ASS
438960.1254;7300095.946;non-ASS
437934.7734;7305036.953;non-ASS
435679.2065;7305432.347;non-ASS
436390.6178;7304476.38;non-ASS
440799.8641;7299113.663;non-ASS
410619.3852;7311103.505;non-ASS
423803.8502;7333600.95;non-ASS
423859.1335;7344133.611;non-ASS
428123.3197;7334521.067;non-ASS
433010.9464;7300696.109;non-ASS
432816.3585;7304963.764;non-ASS
435114.6803;7300920.186;non-ASS
402722.3956;7289075.776;non-ASS
403785.8822;7287088.078;non-ASS
409199.4556;7324997.387;non-ASS
413640.6459;7313841.601;non-ASS
421086.2229;7298584.154;non-ASS
398261.1414;7305730.775;non-ASS
399275.9264;7309889.52;non-ASS
400820.2763;7290900.64;non-ASS
401456.199;7314090.958;non-ASS
396996.9034;7307013.217;non-ASS
412365.9567;7322743.794;non-ASS
413518.6653;7290918.695;non-ASS
418104.8217;7342999.496;non-ASS
435767.5812;7300424.026;non-ASS
399210.1394;7307445.485;non-ASS
406617.7431;7319369.185;non-ASS
407665.997;7319331.468;non-ASS
409799.449;7329007.149;non-ASS
411470.9512;7317439.021;non-ASS
411105.8471;7319979.465;non-ASS
417979.1232;7315255.522;non-ASS
425921.0907;7333974.981;non-ASS
431998.0099;7302961.424;non-ASS
438097.0514;7298131.11;non-ASS
401982.9543;7292831.154;non-ASS
401453.6382;7318775.632;non-ASS
438634.9092;7293162.717;non-ASS
400740.8756;7313934.492;non-ASS
411095.0356;7290405.849;non-ASS
414974.2632;7282280.419;non-ASS
407325.3607;7298432.394;non-ASS
411652.4004;7292501.127;non-ASS
411466.5682;7323894.746;non-ASS
416233.2461;7326493.109;non-ASS
423953.8538;7369685.305;non-ASS
426747.0932;7336613.164;non-ASS
429605.9287;7304794.266;non-ASS
299141.7501;7087777.711;non-ASS
438569.0115;7248974.537;non-ASS
444889.9963;7262822.068;non-ASS
444478.5276;7264461.047;non-ASS
442717.065;7266422.982;non-ASS
443728.66;7266781.654;non-ASS
437985.442;7248167.306;non-ASS
438527.1575;7244647.879;non-ASS
439708.2992;7256690.951;non-ASS
441969.7379;7262813.165;non-ASS
438800.578;7245744.97;non-ASS
439860.9406;7245934.334;non-ASS
443233.4505;7263649.037;non-ASS
444099.5044;7263631.897;non-ASS
445245.2781;7261938.499;non-ASS
446919.9082;7264166.986;non-ASS
435564.0212;7246903.805;non-ASS
431483.8389;7247944.306;non-ASS
431486.1932;7247941.445;non-ASS
446381.0225;7260312.693;non-ASS
447428.612;7260887.606;non-ASS
447366.0564;7268035.472;non-ASS
454184.0939;7269043.302;non-ASS
454429.6664;7271474.808;non-ASS
454430.9404;7271472.632;non-ASS
442617.3745;7258551.433;non-ASS
455479.9949;7268159.73;non-ASS
456787.7445;7269911.599;non-ASS
450901.4043;7271993.68;non-ASS
458291.3753;7267924.531;non-ASS
449999.7272;7268995.12;non-ASS
451017.7713;7267807.193;non-ASS
458225.2735;7269902.139;non-ASS
447963.0749;7269696.468;non-ASS
446569.1915;7265137.068;non-ASS
398272.0148;7284527.113;non-ASS
395456.5113;7287029.029;non-ASS
395706.0377;7288218.935;non-ASS
406132.4599;7316343.207;non-ASS
406922.6193;7317367.763;non-ASS
406075.7318;7316200.266;non-ASS
394226.2599;7292904.887;non-ASS
396535.0199;7293279.075;non-ASS
398525.9128;7294047.011;non-ASS
397663.2248;7351483.061;non-ASS
400772.0179;7346559.47;non-ASS
401163.9584;7308852.656;non-ASS
398036.3786;7350168.209;non-ASS
396066.6359;7347390.81;non-ASS
392099.5222;7339794.473;non-ASS
368139.6591;7337289.704;non-ASS
368100.2646;7340357.493;non-ASS
368296.3786;7341105.984;non-ASS
385107.3048;7312295.097;non-ASS
373811.8773;7321467.766;non-ASS
376943.1191;7324305.189;non-ASS
392540.4097;7335782.453;non-ASS
392958.7826;7336427.209;non-ASS
389960.2785;7339383.553;non-ASS
387979.6183;7345709.404;non-ASS
388125.9921;7336680.715;non-ASS
378035.2518;7324272.797;non-ASS
380884.0727;7307331.838;non-ASS
380366.5949;7311706.468;non-ASS
374125.5402;7327841.16;non-ASS
374556.1779;7332922.527;non-ASS
371393.4509;7334382.429;non-ASS
368479.2289;7330726.157;non-ASS
364650.4776;7328281.776;non-ASS
393450.0237;7335227.237;non-ASS
390062.639;7300993.919;non-ASS
422163.8382;7302399.232;non-ASS
425790.3488;7305905.466;non-ASS
425667.7718;7306920.936;non-ASS
424530.3968;7306623.057;non-ASS
423907.6904;7305869.021;non-ASS
425986.9085;7307616.639;non-ASS
425602.6865;7308552.666;non-ASS
421253.0316;7310520.042;non-ASS
394035.5962;7310069.852;non-ASS
395197.6892;7307774.236;non-ASS
425910.4488;7310714.22;non-ASS
426375.2669;7311617.298;non-ASS
431774.853;7311949.85;non-ASS
431857.8189;7314031.99;non-ASS
386689.9132;7328994.688;non-ASS
385077.848;7327546.437;non-ASS
385204.8734;7328537.642;non-ASS
383140.1157;7336711.728;non-ASS
376498.015;7331872.083;non-ASS
376360.0873;7334407.88;non-ASS
377269.499;7335326.847;non-ASS
382818.1905;7338910.528;non-ASS
384429.0855;7339960.288;non-ASS
386012.9712;7341706.922;non-ASS
379144.5184;7328968.115;non-ASS
376274.4133;7338660.879;non-ASS
378841.7166;7339187.312;non-ASS
377041.3248;7339066.129;non-ASS
376869.4839;7338452.423;non-ASS
373444.8981;7337564.983;non-ASS
384773.9254;7340134.755;non-ASS
383228.1118;7342775.585;non-ASS
390802.8727;7291472.594;non-ASS
382030.7104;7329074.029;non-ASS
375792.3812;7330471.58;non-ASS
376056.9326;7331129.363;non-ASS
376516.8734;7328407.491;non-ASS
393757.7647;7313716.645;non-ASS
377714.7323;7327790.596;non-ASS
385060.2489;7312151.02;non-ASS
381801.9516;7339879.566;non-ASS
413058.9363;7166903.223;non-ASS
415824.4595;7167884.205;non-ASS
414829.3517;7166275.242;non-ASS
418359.6604;7172449.033;non-ASS
422715.0868;7169195.342;non-ASS
422461.5775;7170591.325;non-ASS
423707.8766;7164739.372;non-ASS
423021.9284;7165573.886;non-ASS
420470.1838;7169597.765;non-ASS
422228.6284;7168848.616;non-ASS
421698.296;7168470.953;non-ASS
422733.6852;7167905.708;non-ASS
420680.6061;7169016.219;non-ASS
447197.809;7248984.204;non-ASS
455692.211;7246790.497;non-ASS
455590.3147;7250974.156;non-ASS
454052.5938;7247501.536;non-ASS
440330.5051;7240568.4;non-ASS
456802.9615;7247051.395;non-ASS
456972.5699;7246024.748;non-ASS
456970.5023;7246023.441;non-ASS
461308.9261;7249279.843;non-ASS
459637.9591;7247380.158;non-ASS
444390.1425;7251270.266;non-ASS
458927.6974;7275593.05;non-ASS
446029.6045;7257059.825;non-ASS
450482.5358;7258755.873;non-ASS
451707.2181;7260525.812;non-ASS
455117.6328;7260279.804;non-ASS
451482.5756;7265125.341;non-ASS
452974.1546;7262819.917;non-ASS
453888.4443;7262862.204;non-ASS
460546.3046;7250168.762;non-ASS
460544.2324;7250169.6;non-ASS
460582.4142;7252152.756;non-ASS
464341.5658;7246426.817;non-ASS
463309.3814;7248386.351;non-ASS
463307.0283;7248383.054;non-ASS
473487.5566;7245792.813;non-ASS
474789.5383;7245542.482;non-ASS
473490.3738;7245202.132;non-ASS
474812.4616;7244541.535;non-ASS
476064.9504;7242960.281;non-ASS
457113.7304;7275459.017;non-ASS
442207.6856;7244090.976;non-ASS
449184.1176;7232644.827;non-ASS
442561.4436;7238658.399;non-ASS
432143.0816;7242841.798;non-ASS
431164.8246;7242105.3;non-ASS
452924.2431;7268067;non-ASS
456560.2108;7231298.677;non-ASS
447068.8031;7238726.46;non-ASS
437891.8566;7301857.202;non-ASS
436919.6194;7303002.639;non-ASS
437607.1313;7302587.523;non-ASS
428404.6349;7303838.207;non-ASS
428216.4759;7303705.208;non-ASS
422465.1118;7297981.845;non-ASS
421871.9902;7295997.624;non-ASS
419800.9896;7293195.488;non-ASS
422427.7063;7294840.92;non-ASS
472192.221;7181070.288;non-ASS
471302.7397;7180194.599;non-ASS
477298.2348;7171891.547;non-ASS
471937.9025;7176001.603;non-ASS
467383.6761;7162483.305;non-ASS
471798.665;7182726.827;non-ASS
471144.4424;7183982.256;non-ASS
471141.8837;7183979.049;non-ASS
470217.5071;7184273.607;non-ASS
461715.4767;7171741.049;non-ASS
432608.872;7169713.305;non-ASS
458666.679;7168030.904;non-ASS
478962.8918;7165944.444;non-ASS
465132.4163;7164300.556;non-ASS
464006.4537;7164452.271;non-ASS
462844.567;7165019.132;non-ASS
461972.2826;7166424.166;non-ASS
463808.3181;7172879.791;non-ASS
468939.3246;7174493.41;non-ASS
467047.2051;7180019.354;non-ASS
466899.4499;7177465.56;non-ASS
466092.4977;7178048.179;non-ASS
466092.0583;7178048.301;non-ASS
441625.1945;7161808.025;non-ASS
456908.5399;7151648.998;non-ASS
445675.3857;7159934.859;non-ASS
435334.4224;7175909.326;non-ASS
469009.3069;7181057.631;non-ASS
470717.0653;7180875.174;non-ASS
473784.4084;7172939.558;non-ASS
467673.0855;7183961.984;non-ASS
477840.9717;7170768.432;non-ASS
453175.1262;7162207.516;non-ASS
469684.5387;7166269.673;non-ASS
454934.6854;7175951.987;non-ASS
461107.7301;7167172.843;non-ASS
467326.8809;7181918.945;non-ASS
464501.1904;7162682.375;non-ASS
434665.4716;7165338.35;non-ASS
468457.9355;7183088.768;non-ASS
469341.3986;7182586.504;non-ASS
447345.7829;7166086.839;non-ASS
448242.4924;7165946.931;non-ASS
437505.9434;7171850.741;non-ASS
436107.7866;7163995.287;non-ASS
460760.816;7176949.692;non-ASS
472893.0199;7178191.877;non-ASS
460068.3193;7168210.983;non-ASS
444707.4958;7168213.782;non-ASS
446443.8631;7164693.455;non-ASS
352933.2204;7084712.459;non-ASS
362798.8955;7077126.358;non-ASS
369633.6787;7076031.197;non-ASS
357627.8562;7086649.594;non-ASS
365167.6454;7073122.355;non-ASS
366166.4602;7071666.532;non-ASS
369511.054;7066507.144;non-ASS
366713.9943;7073480.23;non-ASS
323263.3312;7105391.888;non-ASS
338939.5376;7077492.758;non-ASS
348223.576;7086914.737;non-ASS
340698.7065;7093243.572;non-ASS
343672.0309;7095095.319;non-ASS
330856.9049;7055651.455;non-ASS
309403.7564;7077676.385;non-ASS
310314.9079;7076707.239;non-ASS
328898.6017;7101409.099;non-ASS
343600.8765;7041042.277;non-ASS
342559.8632;7054709.731;non-ASS
342386.1277;7055564.831;non-ASS
340879.2302;7041183.632;non-ASS
342335.4083;7038423.179;non-ASS
348666.694;7068240.185;non-ASS
305163.0632;7081052.944;non-ASS
306828.6642;7086049.241;non-ASS
305543.7192;7084271.302;non-ASS
308894.4575;7082470.511;non-ASS
308095.2338;7086164.128;non-ASS
305253.985;7082986.191;non-ASS
337073.9963;7087657.496;non-ASS
326631.6961;7098946.74;non-ASS
341123.9747;7090272.111;non-ASS
335650.9412;7087799.771;non-ASS
328378.0444;7094676.013;non-ASS
341181.7371;7085935.592;non-ASS
332115.8654;7093771.531;non-ASS
338360.8386;7110153.771;non-ASS
354163.8198;7100135.969;non-ASS
346322.2169;7106910.361;non-ASS
350656.3579;7108113.796;non-ASS
372704.3899;7118020.89;non-ASS
375680.9661;7104923.329;non-ASS
375399.4303;7104097.648;non-ASS
381188.2695;7105866.253;non-ASS
383810.4432;7081762.095;non-ASS
394570.3712;7096448.912;non-ASS
392883.5623;7100135.242;non-ASS
393974.6057;7098880.934;non-ASS
375910.2371;7114440.05;non-ASS
375776.5001;7115337.033;non-ASS
386334.1783;7104577.182;non-ASS
365181.1479;7091050.829;non-ASS
365300.8603;7090440.272;non-ASS
387968.2803;7103404.879;non-ASS
367022.4082;7089998.453;non-ASS
367176.762;7090656.395;non-ASS
368296.3374;7090585.237;non-ASS
373067.8422;7092967.206;non-ASS
374599.8313;7093731.308;non-ASS
374679.9817;7094705.58;non-ASS
